Sam_Medeiros_,52960401,b'When @Starbucks runs out of your favorite breakfast sandwich. https://t.co/E8NeIbmfMV',2018-02-27 12:54:38
JacksonRuckar,2577501373,b'@GrizzleeMartin @verotruesocial It?s buggy. It warns you when you sign up that it?s still being built. Also with th? https://t.co/HyEP0D10kT',2018-02-27 12:54:30
jessie_arista,790701681457631233,"b'""Emilie Gordenker, the Mauritshuis?s director... put the whole research project on display...the research team will? https://t.co/HexnTxSSnm'",2018-02-27 12:54:12
Michaela10_22,1865272400,"b'to the grandma riding around Boston on her electric mini scooter with a venti iced coffee in the cup holder, you are my goals'",2018-02-27 12:53:54
scootypuffrider,117261470,"b""@david_edelhart @KrangTNelson @shondarhimes If he steals enough of the NRA's lunch money, maybe they won't be able? https://t.co/5lVU2El5PO""",2018-02-27 12:53:14
cspenn,754556,b'@JetBlue As best as they can. More concerned that maintenance issues aren?t usually a problem for your fleet compar? https://t.co/1iuosMr7Xc',2018-02-27 12:53:01
ulariacaminero,904862235960496130,b'@Gabriel25192697  https://t.co/xlgtex49so',2018-02-27 12:52:57
janeAwinters,833850725356666880,b'@AnisaSherzai happy birthday!!!',2018-02-27 12:52:52
BlindScottBos,513711076,"b""@TheeArnie Some of these companies don't even report everything in their way higher.""",2018-02-27 12:52:39
_leelang,2333194377,b'7:45 in the morning and I have to be dealing with cramps already ?',2018-02-27 12:52:30
ulariacaminero,904862235960496130,b'@Gabriel25192697 Love it ? ???????????????????????????????????',2018-02-27 12:52:30
BlindScottBos,513711076,"b""@TheeArnie That's what I'm thinking.""",2018-02-27 12:52:21
lisagualtieri,10748252,b'Suggested tagline: An @Apple a day keeps the doctor away https://t.co/catc8FIDAV',2018-02-27 12:52:05
jshevlin30,3290667503,b'This is Joaquin Oliver. He was one of the 17 young lives that were lost tragically at Douglas HighSchool in Parklan? https://t.co/1UethF2I5R',2018-02-27 12:52:00
Quantum_us,792854494660927488,b'Gm?? Gain??',2018-02-27 12:51:59
GDesrosiers93,35224989,"b""Never would've imagined Jam Twitter would be so engaging/divisive. \n\nBTW, strawberry is the obvious choice. https://t.co/3M577OtjDW""",2018-02-27 12:51:50
democratista,14415571,"b'@bmacdsst @cmonealmd @ChrisCuomo If they can cut it, they will.'",2018-02-27 12:51:35
Kate_the_Saint,283718561,b'Just take a second and read this ? https://t.co/kIHwgPENBp',2018-02-27 12:50:53
ademska1,875141604,b'@ladyofthelog Every day but Nashville',2018-02-27 12:50:46
JMIacoi,17274683,"b'Although corporations come with individual state compliance requirements, they also present unique benefits and opp? https://t.co/uQNNKIdyER'",2018-02-27 12:50:19
lisagualtieri,10748252,b'Missing Bermuda https://t.co/GzTJipDK4t',2018-02-27 12:50:19
GohanaGames,3138685041,b'BOM DIAAAAAAAAAA',2018-02-27 12:50:09
NeedMoreNike,314287703,b'The more I bump this Nipsey album the more it gets better',2018-02-27 12:50:08
BlueEyedGinja,816092921829195776,"b""@theCherryyontop The roar of the bikes rolling down C Road got the camera out. I'm a big fan of the bike show.""",2018-02-27 12:49:49
byalexjoachim,202312100,"b'@_GwenolaBar I think he?s doing the drugs, not selling them ?'",2018-02-27 12:49:41
v0xtheriot,55463249,b'I?ve an ulcer on my lip and it hurts like hell',2018-02-27 12:49:21
democratista,14415571,b'@jaketapper @FLOTUS Does she not see the irony in this? https://t.co/SCVh8G4BO5',2018-02-27 12:49:16
